130,3,4,3,4,4,,港横濱ブレンド,インドネシア，グアテマラ，イエメン,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g732/,,https://www.tonya.co.jp/shop/
131,3,2,3.5,3,3.5,,秋想ふ,ブラジル，ケニア，エチオピア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g777/,,https://www.tonya.co.jp/shop/
132,3.5,2.5,4,4,3.5,,雪灯り,コロンビア，グアテマラ，タンザニア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g779/,,https://www.tonya.co.jp/shop/
133,3,3.5,3.5,3,4,,みちしるべ,パナマ，グアテマラ，ケニア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g20217/,,https://www.tonya.co.jp/shop/
134,5,2,4,2,4,,アイスコーヒー,コロンビア，インドんシア，ブラジル,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g55/,,https://www.tonya.co.jp/shop/
135,4,2,5,4,5,,炭焼きアイスコーヒー,コロンビア，インドネシア，ブラジル,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g56/,,https://www.tonya.co.jp/shop/
136,4,2,4,2,3,,カフェインレスコーヒー マンデリン,インドネシア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g702/,,https://www.tonya.co.jp/shop/
137,3,3,3,2,3,,カフェインレスコーヒー コロンビア,コロンビア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g703/,,https://www.tonya.co.jp/shop/
138,4,2,4,2,3,,カフェインレスコーヒー ブラジル,ブラジル,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g704/,,https://www.tonya.co.jp/shop/
139,3,2,3,2,3,,カフェインレスコーヒー メキシコ オーガニック生豆使用,メキシコ,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g20034/,,https://www.tonya.co.jp/shop/
140,3,2,3,2,3,,カフェインレスコーヒー バリ神山,インドネシア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g20070/,,https://www.tonya.co.jp/shop/
141,3,3,3.5,3,3,,カフェインレスコーヒー モカシダもG4,エチオピア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g20326/,,https://www.tonya.co.jp/shop/
142,3,3,3.5,3.5,3.5,,カフェインレスコーヒー グァテマラ オーガニック生豆使用,グアテマラ,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g20423/,,https://www.tonya.co.jp/shop/
143,3,3,3,3.5,3.5,,カフェインレスコーヒー ブラジル フルッタ メルカダオ ナチュラル,ブラジル,ブルボン,,珈琲問屋,https://www.tonya.co.jp/shop/g/g20442/,,https://www.tonya.co.jp/shop/
144,3,4,3,3.5,3,,ニカラグアSHG　ロス ヒルゲロス農園 パーチメント(殻付),ニカラグア,カツーラ主体,,珈琲問屋,https://www.tonya.co.jp/shop/g/g20008/,,https://www.tonya.co.jp/shop/
